4037.605739647193;3907.129535469091
4037.605739647193;3905.3949891033735
4037.605739647193;3956.5976671221742
4037.605739647193;3946.730776812844
4037.605739647193;3937.649106079948
4037.605739647193;3971.6369976908036
4037.605739647193;3961.2145347139285
4037.605739647193;3981.5153800798703
4037.605739647193;4002.267115709221
4037.605739647193;3986.6712133447686
4037.605739647193;3990.774421374588
4037.605739647193;4003.893931600714
4037.605739647193;4007.5720112578315
4037.605739647193;4014.8744090207456
4037.605739647193;4007.236788446808
4038.9575567039315;4038.9575567039315
4038.9575567039315;4023.073983459592
4038.9575567039315;4001.513345608661
4038.9575567039315;4002.3778245203607
4038.9575567039315;4007.088843880388
4038.9575567039315;3974.9402755124047
4038.9575567039315;4023.076175863542
4038.9575567039315;4005.0124351682366
4038.9575567039315;4023.7385588249444
4038.9575567039315;4034.5954507671054
4041.786147353721;4041.786147353721
4048.397991016693;4048.397991016693
4058.564473558425;4058.564473558425
4058.564473558425;4032.2914858264103
4058.564473558425;4056.4646071481097
4058.564473558425;4053.7970246675977
4058.564473558425;4022.5178136299237
